Country,Year,Income_per_Person,Total_GDP,Life_expectancy,Population,Health Expenditure per Capita,Total Health Expenditure
Albania,2009,11126.4222674,32950665880.8,77.781,2927519.0,203.527283482,595829989.411941
Andorra,2009,62752.3479631,5264168966.52,,83888.0,2571.5125122065,215719041.62397888
Austria,2009,58095.26328,484808910000.0,80.3317073170732,8343323.0,4189.65,34955603206.95
Belarus,2009,21524.3312534,204638960000.0,70.4073170731707,9504583.0,238.85,2270169649.55
Belgium,2009,54126.680261,585267930000.0,80.0341463414634,10796493.0,3942.673120114,42567042742.59896
Bosnia and Herzegovina,2009,11611.3005033,45049454017.0,76.976,3879794.0,348.5,1352108209.0
Bulgaria,2009,20704.1155397,155032190000.0,73.4121951219512,7444443.0,390.15,2904449436.45
Croatia,2009,27953.7202122,120495340000.0,76.1682926829268,4305181.0,1009.8,4347371773.8
Cyprus,2009,41568.3561574,46114728842.9,79.401,1109371.0,1789.25,1984942061.75
Czechia,2009,37623.9253624,392077880000.0,77.0780487804878,10443936.0,1225.9063781725,12803287755.625383
Denmark,2009,57592.14578489999,318091130000.0,78.5975609756098,5523095.0,5288.7,29209992526.5
Estonia,2009,28492.2923034,38023761857.24,74.8243902439024,1334515.0,855.531018068,1141718976.577017
Finland,2009,51324.8740901,274016270000.0,79.719512195122,5338871.0,3697.5,19740475522.5
France,2009,48133.2382567,3037516200000.0,81.4146341463415,64706436.0,4026.94140625,260569026379.2656
Germany,2009,50570.0903278,4092905300000.0,79.8365853658537,81902307.0,3973.6815185515,325453683652.6312
Greece,2009,38456.889630900005,427182180000.0,80.1878048780488,11107017.0,2387.7006347635,26520231541.22898
Hungary,2009,26874.4559105,268781180000.0,73.9048780487805,10022650.0,802.4,8042174360.0
Iceland,2009,54463.1328702,17352607689.66,81.7512195121951,318499.0,3077.85,980292147.15
Ireland,2009,55832.1524776,253129260000.0,80.190243902439,4535375.0,4677.4545410135,21214010388.9491
Italy,2009,47690.8498717,2856873100000.0,81.6365853658537,59095365.0,2837.3,167671279114.49997
Latvia,2009,24246.6355647,51937335979.8,73.0804878048781,2141669.0,633.25,1356211894.25
Lithuania,2009,26228.2012675,82966462580.5,72.9146341463415,3162916.0,735.25,2325533989.0
Luxembourg,2009,125328.245011,62436902380.06,80.6365853658537,497783.0,6520.349999999999,3245719384.05
North Macedonia,2009,15697.4383752,32346125822.02,74.4463414634146,1958782.0,249.9,489499621.8
Moldova,2009,8657.45818431,32086358097.36,69.573,2865213.0,177.65,509005089.45
Monaco,2009,171992.062268,5566351105.18,,32364.0,6925.687939451,224142964.4723921
Netherlands,2009,58927.1202062,983153200000.0,80.5487804878049,16530388.0,4490.55,74230533833.40001
Norway,2009,81390.2232602,393002290000.0,80.7951219512195,4828726.0,6206.7,29970453664.2
Poland,2009,25719.1189902,977381700000.0,75.6951219512195,38151603.0,646.0,24645935538.0
Portugal,2009,34855.0050821,368635890000.0,78.7268292682927,10568247.0,1994.95,21083124352.65
Romania,2009,25006.6051313,514558810000.0,73.309756097561,20367487.0,381.65,7773251413.549999
Russian Federation,2009,30876.3654232,4442153800000.0,68.6846341463415,142785348.0,438.6,62625653632.8
San Marino,2009,79368.1049032,2388186276.76,,33066.0,3493.565161136,115518225.61812298
Serbia,2009,15772.5118744,117116830000.0,73.9853658536585,7320807.0,488.9728241,3579675673.481049
Slovakia,2009,27047.8689894,145655200000.0,74.909756097561,5386406.0,1122.0,6043547532.0
Slovenia,2009,37039.226027,75397344817.17,78.9707317073171,2039669.0,1806.25,3684152131.25
Spain,2009,41234.4925461,1922976500000.0,81.4756097560976,46362946.0,2497.060522462,115771082161.63748
Sweden,2009,51526.8763476,479135380000.0,81.3512195121951,9298515.0,3515.6,32689859334.0
Switzerland,2009,71013.34485390001,549475900000.0,82.0439024390244,7743831.0,6202.7729003885,48033225071.98837
Ukraine,2009,15709.5101901,732436330000.0,69.19,46623731.0,143.65,6697498958.150001
United Kingdom,2009,46455.9542983,2903782300000.0,80.0512195121951,62276270.0,3327.066430663,207197287343.90524
