Country,Year,Total,Life_expectancy,Population
Hungary,1983,male,65.12,5164759.0
Hungary,1983,total,68.9736585365854,10689463.0
Iceland,1983,female,80.6,117650.0
Iceland,1983,male,73.27,119327.0
Iceland,1983,total,76.8456097560976,236977.0
Ireland,1983,female,76.218,1751499.0
Ireland,1983,male,70.404,1759101.0
Ireland,1983,total,73.2400975609756,3510600.0
Isle of Man,1983,female,74.563,33714.0
Isle of Man,1983,male,65.094,30916.0
Isle of Man,1983,total,69.716,64630.0
Italy,1983,female,77.99,29060439.0
Italy,1983,male,71.45,27503635.0
Italy,1983,total,74.640243902439,56564074.0
Kosovo,1983,female,70.202,850101.0
Kosovo,1983,male,67.145,869144.0
Kosovo,1983,total,68.641,1719245.0
Latvia,1983,female,74.62,1371857.0
Latvia,1983,male,63.88,1174154.0
Latvia,1983,total,69.1190243902439,2546011.0
Liechtenstein,1983,female,,13320.0
Liechtenstein,1983,male,,13126.0
Liechtenstein,1983,total,,26446.0
Lithuania,1983,female,75.91,1840726.0
Lithuania,1983,male,65.89,1644466.0
Lithuania,1983,total,70.7778048780488,3485192.0
Luxembourg,1983,female,76.43,187828.0
Luxembourg,1983,male,69.306,177794.0
Luxembourg,1983,total,72.7811219512195,365622.0
Moldova,1983,female,69.317,1494004.0
Moldova,1983,male,61.791,1297203.0
Moldova,1983,total,65.684,2791207.0
Monaco,1983,female,,14846.0
Monaco,1983,male,,13114.0
Monaco,1983,total,,27960.0
Montenegro,1983,female,74.82,305911.0
Montenegro,1983,male,67.619,288595.0
Montenegro,1983,total,71.1316829268293,594506.0
Netherlands,1983,female,79.56,7264070.0
Netherlands,1983,male,72.93,7103000.0
Netherlands,1983,total,76.1641463414634,14367070.0
North Macedonia,1983,female,71.596,1012775.0
North Macedonia,1983,male,67.47,979126.0
North Macedonia,1983,total,69.4826829268293,1991901.0
Norway,1983,female,79.56,2085418.0
Norway,1983,male,72.74,2043014.0
Norway,1983,total,76.0668292682927,4128432.0
Poland,1983,female,75.2,18743682.0
Poland,1983,male,67.0,17828126.0
Poland,1983,total,71.0,36571808.0
Portugal,1983,female,75.8,5156922.0
Portugal,1983,male,68.9,4800943.0
Portugal,1983,total,72.2658536585366,9957865.0
Romania,1983,female,72.61,11613280.0
Romania,1983,male,66.98,10947198.0
Romania,1983,total,69.7263414634147,22560478.0
Russian Federation,1983,female,73.42,76094093.0
Russian Federation,1983,male,62.16,65573907.0
Russian Federation,1983,total,67.6526829268293,141668000.0
San Marino,1983,female,,11176.0
San Marino,1983,male,,11053.0
San Marino,1983,total,,22229.0
Serbia,1983,female,71.397,4026873.0
Serbia,1983,male,65.321,3761227.0
Serbia,1983,total,68.2849024390244,7788100.0
Slovakia,1983,female,74.51,2593328.0
Slovakia,1983,male,66.64,2498643.0
Slovakia,1983,total,70.4790243902439,5091971.0
Slovenia,1983,female,75.1,991474.0
Slovenia,1983,male,66.2,930847.0
Slovenia,1983,total,70.5414634146342,1922321.0
Spain,1983,female,79.1,19427806.0
Spain,1983,male,72.87,18743719.0
Spain,1983,total,75.9090243902439,38171525.0
Sweden,1983,female,79.63,4212209.0
Sweden,1983,male,73.62,4116824.0
Sweden,1983,total,76.5517073170732,8329033.0
Switzerland,1983,female,79.55,3293159.0
Switzerland,1983,male,72.68,3125614.0
Switzerland,1983,total,76.0312195121951,6418773.0
Ukraine,1983,female,73.912,27425546.0
Ukraine,1983,male,64.022,23211483.0
Ukraine,1983,total,68.8463902439025,50637029.0
United Kingdom,1983,female,77.4,28901418.0
United Kingdom,1983,male,71.5,27431430.0
United Kingdom,1983,total,74.3780487804878,56332848.0
