Country,Year,Total,Life_expectancy,Population
Iceland,2006,female,82.9,149911.0
Iceland,2006,male,79.5,153871.0
Iceland,2006,total,81.1585365853659,303782.0
Ireland,2006,female,81.7,2135856.0
Ireland,2006,male,76.9,2137735.0
Ireland,2006,total,79.2414634146342,4273591.0
Isle of Man,2006,female,79.622,40641.0
Isle of Man,2006,male,76.655,39653.0
Isle of Man,2006,total,78.191,80294.0
Italy,2006,female,84.1,29945254.0
Italy,2006,male,78.6,28198725.0
Italy,2006,total,81.2829268292683,58143979.0
Kosovo,2006,female,77.141,910119.0
Kosovo,2006,male,74.15,902960.0
Kosovo,2006,total,75.636,1813079.0
Latvia,2006,female,76.5,1200577.0
Latvia,2006,male,65.5,1017780.0
Latvia,2006,total,70.8658536585366,2218357.0
Liechtenstein,2006,female,83.1,17752.0
Liechtenstein,2006,male,78.9,17285.0
Liechtenstein,2006,total,80.9487804878049,35037.0
Lithuania,2006,female,77.1,1752045.0
Lithuania,2006,male,65.3,1517864.0
Lithuania,2006,total,71.0560975609756,3269909.0
Luxembourg,2006,female,81.9,238667.0
Luxembourg,2006,male,76.8,233970.0
Luxembourg,2006,total,79.2878048780488,472637.0
Moldova,2006,female,72.564,1548038.0
Moldova,2006,male,64.367,1332929.0
Moldova,2006,total,68.479,2880967.0
Monaco,2006,female,,16474.0
Monaco,2006,male,,15583.0
Monaco,2006,total,,32057.0
Montenegro,2006,female,76.4,320615.0
Montenegro,2006,male,71.4,294410.0
Montenegro,2006,total,73.8390243902439,615025.0
Netherlands,2006,female,81.9,8277687.0
Netherlands,2006,male,77.6,8068414.0
Netherlands,2006,total,79.6975609756098,16346101.0
North Macedonia,2006,female,76.2,1016331.0
North Macedonia,2006,male,71.7,977956.0
North Macedonia,2006,total,73.8951219512195,1994287.0
Norway,2006,female,82.7,2346792.0
Norway,2006,male,78.1,2313885.0
Norway,2006,total,80.3439024390244,4660677.0
Poland,2006,female,79.6,19704948.0
Poland,2006,male,70.9,18436319.0
Poland,2006,total,75.1439024390244,38141267.0
Portugal,2006,female,81.8,5461620.0
Portugal,2006,male,75.2,5060668.0
Portugal,2006,total,78.419512195122,10522288.0
Romania,2006,female,75.8,10999533.0
Romania,2006,male,68.7,10194227.0
Romania,2006,total,72.1634146341463,21193760.0
Russian Federation,2006,female,73.34,76795674.0
Russian Federation,2006,male,60.43,66253963.0
Russian Federation,2006,total,66.7275609756098,143049637.0
San Marino,2006,female,,15656.0
San Marino,2006,male,,14528.0
San Marino,2006,total,,30184.0
Serbia,2006,female,76.1,3894446.0
Serbia,2006,male,70.8,3517123.0
Serbia,2006,total,73.3853658536585,7411569.0
Slovakia,2006,female,78.2,2761210.0
Slovakia,2006,male,70.4,2611844.0
Slovakia,2006,total,74.2048780487805,5373054.0
Slovenia,2006,female,81.8,1022564.0
Slovenia,2006,male,74.55,984304.0
Slovenia,2006,total,78.0865853658537,2006868.0
Spain,2006,female,84.1,22444601.0
Spain,2006,male,77.7,21952718.0
Spain,2006,total,80.8219512195122,44397319.0
Sweden,2006,female,82.9,4575373.0
Sweden,2006,male,78.7,4505132.0
Sweden,2006,total,80.7487804878049,9080505.0
Switzerland,2006,female,84.0,3816917.0
Switzerland,2006,male,79.1,3667017.0
Switzerland,2006,total,81.490243902439,7483934.0
Ukraine,2006,female,74.06,25293672.0
Ukraine,2006,male,62.38,21985022.0
Ukraine,2006,total,68.0775609756098,47278694.0
United Kingdom,2006,female,81.4,31222319.0
United Kingdom,2006,male,77.2,29624501.0
United Kingdom,2006,total,79.2487804878049,60846820.0
