Country,Year,Total,Life_expectancy,Population
Norway,2013,total,81.7512195121951,5079623.0
Poland,2013,female,81.2,19601840.0
Poland,2013,male,73.0,18438356.0
Poland,2013,total,77.0,38040196.0
Portugal,2013,female,84.0,5478858.0
Portugal,2013,male,77.6,4978437.0
Portugal,2013,total,80.7219512195122,10457295.0
Romania,2013,female,78.7,10336859.0
Romania,2013,male,71.6,9646834.0
Romania,2013,total,75.0634146341463,19983693.0
Russian Federation,2013,female,76.3,77188611.0
Russian Federation,2013,male,65.13,66617027.0
Russian Federation,2013,total,70.5787804878049,143805638.0
San Marino,2013,female,,17029.0
San Marino,2013,male,,16012.0
San Marino,2013,total,,33041.0
Serbia,2013,female,77.9,3753454.0
Serbia,2013,male,72.6,3413099.0
Serbia,2013,total,75.1853658536585,7166553.0
Slovakia,2013,female,80.1,2775796.0
Slovakia,2013,male,72.9,2637597.0
Slovakia,2013,total,76.4121951219512,5413393.0
Slovenia,2013,female,83.6,1039719.0
Slovenia,2013,male,77.2,1020234.0
Slovenia,2013,total,80.3219512195122,2059953.0
Spain,2013,female,86.1,23631181.0
Spain,2013,male,80.2,22988864.0
Spain,2013,total,83.0780487804878,46620045.0
Sweden,2013,female,83.8,4810264.0
Sweden,2013,male,80.2,4790115.0
Sweden,2013,total,81.9560975609756,9600379.0
Switzerland,2013,female,85.0,4094044.0
Switzerland,2013,male,80.7,3995302.0
Switzerland,2013,total,82.7975609756098,8089346.0
Ukraine,2013,female,76.22,24656161.0
Ukraine,2013,male,66.34,21470609.0
Ukraine,2013,total,71.159512195122,46126770.0
United Kingdom,2013,female,82.9,32731068.0
United Kingdom,2013,male,79.2,31397205.0
United Kingdom,2013,total,81.0048780487805,64128273.0
