Country,Year,Total,Life_expectancy,Population
Albania,1978,female,71.578,1265110.0
Albania,1978,male,67.117,1301156.0
Albania,1978,total,69.309,2566266.0
Andorra,1978,female,,15044.0
Andorra,1978,male,,17691.0
Andorra,1978,total,,32735.0
Austria,1978,female,75.7,3989655.0
Austria,1978,male,68.5,3572650.0
Austria,1978,total,72.0121951219512,7562305.0
Belarus,1978,female,74.335,5105812.0
Belarus,1978,male,66.031,4419188.0
Belarus,1978,total,70.0817317073171,9525000.0
Belgium,1978,female,76.14,5031841.0
Belgium,1978,male,69.42,4807693.0
Belgium,1978,total,72.6980487804878,9839534.0
Bosnia and Herzegovina,1978,female,73.357,2105713.0
Bosnia and Herzegovina,1978,male,66.825,1972527.0
Bosnia and Herzegovina,1978,total,70.132,4078240.0
Bulgaria,1978,female,73.72,4418034.0
Bulgaria,1978,male,68.77,4395998.0
Bulgaria,1978,total,71.1846341463415,8814032.0
Channel Islands,1978,female,76.299,67165.0
Channel Islands,1978,male,70.015,62816.0
Channel Islands,1978,total,73.211,129981.0
Croatia,1978,female,74.16,2381997.0
Croatia,1978,male,67.09,2199088.0
Croatia,1978,total,70.5387804878049,4581085.0
Cyprus,1978,female,74.4,337817.0
Cyprus,1978,male,69.209,334432.0
Cyprus,1978,total,71.767,672249.0
Czechia,1978,female,74.26,5281317.0
Czechia,1978,male,67.2,4960781.0
Czechia,1978,total,70.6439024390244,10242098.0
Denmark,1978,female,77.42,2581577.0
Denmark,1978,male,71.51,2522671.0
Denmark,1978,total,74.3929268292683,5104248.0
Estonia,1978,female,74.124,785198.0
Estonia,1978,male,63.965,674990.0
Estonia,1978,total,68.9206097560976,1460188.0
Faroe Islands,1978,female,78.7,20029.0
Faroe Islands,1978,male,73.4,21939.0
Faroe Islands,1978,total,75.9853658536585,41968.0
Finland,1978,female,77.43,2454234.0
Finland,1978,male,68.58,2298294.0
Finland,1978,total,72.8970731707317,4752528.0
France,1978,female,77.7,27980799.0
France,1978,male,69.7,26753231.0
France,1978,total,73.6024390243903,54734030.0
Germany,1978,female,75.633,41035282.0
Germany,1978,male,69.107,37056538.0
Germany,1978,total,72.2904146341464,78091820.0
Gibraltar,1978,female,74.63,14094.0
Gibraltar,1978,male,70.375,14352.0
Gibraltar,1978,total,72.548,28446.0
Greece,1978,female,77.141,4817689.0
Greece,1978,male,71.709,4612270.0
Greece,1978,total,74.358756097561,9429959.0
Hungary,1978,female,72.8,5506293.0
Hungary,1978,male,66.15,5178529.0
Hungary,1978,total,69.3939024390244,10684822.0
Iceland,1978,female,79.62,110770.0
Iceland,1978,male,73.82,112767.0
Iceland,1978,total,76.6492682926829,223537.0
Ireland,1978,female,74.776,1655368.0
Ireland,1978,male,69.349,1673732.0
Ireland,1978,total,71.9963170731707,3329100.0
Isle of Man,1978,female,72.662,32685.0
Isle of Man,1978,male,62.643,29713.0
Isle of Man,1978,total,67.511,62398.0
Italy,1978,female,77.13,28884157.0
Italy,1978,male,70.42,27270986.0
Italy,1978,total,73.6931707317073,56155143.0
Kosovo,1978,female,68.561,753136.0
Kosovo,1978,male,65.58,763113.0
Kosovo,1978,total,67.05,1516249.0
Latvia,1978,female,74.12,1348522.0
Latvia,1978,male,64.1,1149399.0
Latvia,1978,total,68.9878048780488,2497921.0
Liechtenstein,1978,female,,12618.0
Liechtenstein,1978,male,,12410.0
Liechtenstein,1978,total,,25028.0
Lithuania,1978,female,75.45,1786208.0
Lithuania,1978,male,65.99,1593306.0
Lithuania,1978,total,70.6046341463415,3379514.0
Luxembourg,1978,female,75.305,184704.0
Luxembourg,1978,male,67.868,177303.0
Luxembourg,1978,total,71.4958048780488,362007.0
Moldova,1978,female,68.0,1426799.0
Moldova,1978,male,60.754,1229412.0
Moldova,1978,total,64.523,2656211.0
Monaco,1978,female,,14280.0
Monaco,1978,male,,12325.0
Monaco,1978,total,,26605.0
Montenegro,1978,female,74.172,290582.0
Montenegro,1978,male,68.262,271483.0
Montenegro,1978,total,71.1449268292683,562065.0
Netherlands,1978,female,78.5,7015671.0
Netherlands,1978,male,71.95,6926029.0
Netherlands,1978,total,75.1451219512195,13941700.0
North Macedonia,1978,female,71.201,956000.0
North Macedonia,1978,male,67.605,923847.0
North Macedonia,1978,total,69.3591463414634,1879847.0
Norway,1978,female,78.63,2045487.0
Norway,1978,male,72.36,2013184.0
Norway,1978,total,75.4185365853659,4058671.0
Poland,1978,female,74.5,17931244.0
Poland,1978,male,66.4,17034356.0
Poland,1978,total,70.3512195121951,34965600.0
Portugal,1978,female,73.8,4964225.0
Portugal,1978,male,67.0,4594025.0
Portugal,1978,total,70.3170731707317,9558250.0
Romania,1978,female,71.98,11322104.0
Romania,1978,male,67.1,10629360.0
Romania,1978,total,69.4804878048781,21951464.0
Russian Federation,1978,female,73.23,74052833.0
Russian Federation,1978,male,61.83,63007167.0
Russian Federation,1978,total,67.3909756097561,137060000.0
San Marino,1978,female,,10494.0
San Marino,1978,male,,10532.0
San Marino,1978,total,,21026.0
Serbia,1978,female,71.54,3869141.0
Serbia,1978,male,65.944,3634876.0
Serbia,1978,total,68.673756097561,7504017.0
Slovakia,1978,female,74.125,2483665.0
Slovakia,1978,male,66.904,2406460.0
Slovakia,1978,total,70.4264390243902,4890125.0
Slovenia,1978,female,74.8,972372.0
Slovenia,1978,male,66.8,890176.0
Slovenia,1978,total,70.7024390243902,1862548.0
Spain,1978,female,77.42,18784998.0
Spain,1978,male,71.32,18079900.0
Spain,1978,total,74.2956097560976,36864898.0
Sweden,1978,female,78.66,4168614.0
Sweden,1978,male,72.43,4106985.0
Sweden,1978,total,75.4690243902439,8275599.0
Switzerland,1978,female,78.66,3225376.0
Switzerland,1978,male,71.88,3056362.0
Switzerland,1978,total,75.1873170731707,6281738.0
Ukraine,1978,female,73.633,26959360.0
Ukraine,1978,male,64.119,22561883.0
Ukraine,1978,total,68.7599756097561,49521243.0
United Kingdom,1978,female,76.3,28850871.0
United Kingdom,1978,male,70.2,27345633.0
United Kingdom,1978,total,73.1756097560976,56196504.0
