Country,Year,Total,Life_expectancy,Population
Albania,1977,female,71.352,1239223.0
Albania,1977,male,66.964,1274323.0
Albania,1977,total,69.121,2513546.0
Andorra,1977,female,,14300.0
Andorra,1977,male,,16797.0
Andorra,1977,total,,31097.0
Austria,1977,female,75.5,3993267.0
Austria,1977,male,68.5,3575163.0
Austria,1977,total,71.9146341463415,7568430.0
Belarus,1977,female,74.614,5075034.0
Belarus,1977,male,66.17,4387966.0
Belarus,1977,total,70.2890243902439,9463000.0
Belgium,1977,female,76.18,5026504.0
Belgium,1977,male,69.53,4803854.0
Belgium,1977,total,72.7739024390244,9830358.0
Bosnia and Herzegovina,1977,female,73.219,2090527.0
Bosnia and Herzegovina,1977,male,66.772,1951597.0
Bosnia and Herzegovina,1977,total,70.041,4042124.0
Bulgaria,1977,female,73.5,4410797.0
Bulgaria,1977,male,68.26,4393386.0
Bulgaria,1977,total,70.8160975609756,8804183.0
Channel Islands,1977,female,75.91,66957.0
Channel Islands,1977,male,69.658,62769.0
Channel Islands,1977,total,72.833,129726.0
Croatia,1977,female,74.13,2370887.0
Croatia,1977,male,67.52,2188684.0
Croatia,1977,total,70.7443902439024,4559571.0
Cyprus,1977,female,74.049,336639.0
Cyprus,1977,male,68.638,330462.0
Cyprus,1977,total,71.302,667101.0
Czechia,1977,female,74.21,5253594.0
Czechia,1977,male,67.11,4933161.0
Czechia,1977,total,70.5734146341463,10186755.0
Denmark,1977,female,77.68,2572133.0
Denmark,1977,male,71.73,2516286.0
Denmark,1977,total,74.6324390243903,5088419.0
Estonia,1977,female,74.309,780501.0
Estonia,1977,male,64.578,669710.0
Estonia,1977,total,69.3248292682927,1450211.0
Faroe Islands,1977,female,,19779.0
Faroe Islands,1977,male,,21689.0
Faroe Islands,1977,total,,41468.0
Finland,1977,female,76.96,2447818.0
Finland,1977,male,67.96,2291084.0
Finland,1977,total,72.350243902439,4738902.0
France,1977,female,77.5,27838293.0
France,1977,male,69.4,26648174.0
France,1977,total,73.3512195121951,54486467.0
Germany,1977,female,75.612,41091296.0
Germany,1977,male,69.16,37068518.0
Germany,1977,total,72.3073170731707,78159814.0
Gibraltar,1977,female,74.061,14024.0
Gibraltar,1977,male,70.305,14276.0
Gibraltar,1977,total,72.227,28300.0
Greece,1977,female,76.409,4757368.0
Greece,1977,male,71.063,4551111.0
Greece,1977,total,73.6708048780488,9308479.0
Hungary,1977,female,73.08,5486859.0
Hungary,1977,male,66.77,5161172.0
Hungary,1977,total,69.8480487804878,10648031.0
Iceland,1977,female,79.58,109849.0
Iceland,1977,male,73.32,111950.0
Iceland,1977,total,76.3736585365854,221799.0
Ireland,1977,female,74.627,1632042.0
Ireland,1977,male,69.493,1650158.0
Ireland,1977,total,71.9973902439024,3282200.0
Isle of Man,1977,female,72.55,32280.0
Isle of Man,1977,male,62.309,29286.0
Isle of Man,1977,total,67.281,61566.0
Italy,1977,female,76.74,28771270.0
Italy,1977,male,70.15,27184141.0
Italy,1977,total,73.3646341463415,55955411.0
Kosovo,1977,female,68.241,733379.0
Kosovo,1977,male,65.275,741078.0
Kosovo,1977,total,66.74,1474457.0
Latvia,1977,female,74.16,1341960.0
Latvia,1977,male,64.29,1143113.0
Latvia,1977,total,69.1046341463415,2485073.0
Liechtenstein,1977,female,,12322.0
Liechtenstein,1977,male,,12120.0
Liechtenstein,1977,total,,24442.0
Lithuania,1977,female,75.66,1773716.0
Lithuania,1977,male,66.19,1581320.0
Lithuania,1977,total,70.809512195122,3355036.0
Luxembourg,1977,female,75.358,184182.0
Luxembourg,1977,male,67.745,177176.0
Luxembourg,1977,total,71.4586585365854,361358.0
Moldova,1977,female,67.958,1411602.0
Moldova,1977,male,60.746,1214696.0
Moldova,1977,total,64.506,2626298.0
Monaco,1977,female,,14134.0
Monaco,1977,male,,12139.0
Monaco,1977,total,,26273.0
Montenegro,1977,female,74.332,288583.0
Montenegro,1977,male,68.513,268993.0
Montenegro,1977,total,71.3515365853658,557576.0
Netherlands,1977,female,78.52,6967104.0
Netherlands,1977,male,72.08,6889081.0
Netherlands,1977,total,75.2214634146342,13856185.0
North Macedonia,1977,female,70.42,943084.0
North Macedonia,1977,male,66.561,910054.0
North Macedonia,1977,total,68.4434390243903,1853138.0
Norway,1977,female,78.67,2036641.0
Norway,1977,male,72.26,2006564.0
Norway,1977,total,75.3868292682927,4043205.0
Poland,1977,female,74.5,17789639.0
Poland,1977,male,66.5,16899411.0
Poland,1977,total,70.4024390243902,34689050.0
Portugal,1977,female,73.7,4917292.0
Portugal,1977,male,66.5,4538383.0
Portugal,1977,total,70.0121951219512,9455675.0
Romania,1977,female,72.18,11230250.0
Romania,1977,male,67.42,10525846.0
Romania,1977,total,69.7419512195122,21756096.0
Russian Federation,1977,female,73.2,73638213.0
Russian Federation,1977,male,61.83,62461787.0
Russian Federation,1977,total,67.3763414634146,136100000.0
San Marino,1977,female,,9958.0
San Marino,1977,male,,10059.0
San Marino,1977,total,,20017.0
Serbia,1977,female,71.53,3846463.0
Serbia,1977,male,66.096,3616320.0
Serbia,1977,total,68.7467317073171,7462783.0
Slovakia,1977,female,74.282,2457509.0
Slovakia,1977,male,66.748,2382992.0
Slovakia,1977,total,70.4231219512195,4840501.0
Slovenia,1977,female,74.5,962587.0
Slovenia,1977,male,66.8,879790.0
Slovenia,1977,total,70.5560975609756,1842377.0
Spain,1977,female,77.2,18612267.0
Spain,1977,male,71.21,17899371.0
Spain,1977,total,74.1319512195122,36511638.0
Sweden,1977,female,78.54,4152987.0
Sweden,1977,male,72.37,4098553.0
Sweden,1977,total,75.379756097561,8251540.0
Switzerland,1977,female,78.68,3223631.0
Switzerland,1977,male,71.96,3057543.0
Switzerland,1977,total,75.2380487804878,6281174.0
Ukraine,1977,female,73.583,26876264.0
Ukraine,1977,male,64.281,22460217.0
Ukraine,1977,total,68.8185609756098,49336481.0
United Kingdom,1977,female,76.4,28846645.0
United Kingdom,1977,male,70.2,27346847.0
United Kingdom,1977,total,73.2243902439024,56193492.0
