Country,Year,Total,Life_expectancy,Population
Albania,1968,female,65.645,1000108.0
Albania,1968,male,60.401,1022164.0
Albania,1968,total,62.946,2022272.0
Andorra,1968,female,,8089.0
Andorra,1968,male,,9087.0
Andorra,1968,total,,17176.0
Austria,1968,female,73.52,3927517.0
Austria,1968,male,66.76,3487886.0
Austria,1968,total,70.0575609756098,7415403.0
Belarus,1968,female,74.497,4806485.0
Belarus,1968,male,67.304,4068067.0
Belarus,1968,total,70.8127804878049,8874552.0
Belgium,1968,female,73.92,4911621.0
Belgium,1968,male,67.62,4707135.0
Belgium,1968,total,70.6931707317073,9618756.0
Bosnia and Herzegovina,1968,female,68.654,1937934.0
Bosnia and Herzegovina,1968,male,63.033,1760860.0
Bosnia and Herzegovina,1968,total,65.883,3698794.0
Bulgaria,1968,female,73.32,4184183.0
Bulgaria,1968,male,69.23,4185420.0
Bulgaria,1968,total,71.2251219512195,8369603.0
Channel Islands,1968,female,74.386,62164.0
Channel Islands,1968,male,67.982,58629.0
Channel Islands,1968,total,71.206,120793.0
Croatia,1968,female,71.918,2285230.0
Croatia,1968,male,65.023,2080398.0
Croatia,1968,total,68.3864146341464,4365628.0
Cyprus,1968,female,71.428,321429.0
Cyprus,1968,male,65.344,313728.0
Cyprus,1968,total,68.273,635157.0
Czechia,1968,female,73.38,5090417.0
Czechia,1968,male,66.47,4785929.0
Czechia,1968,total,69.8407317073171,9876346.0
Denmark,1968,female,75.58,2454255.0
Denmark,1968,male,70.78,2410628.0
Denmark,1968,total,73.1214634146341,4864883.0
Estonia,1968,female,74.194,725508.0
Estonia,1968,male,65.52,605706.0
Estonia,1968,total,69.7512195121951,1331214.0
Faroe Islands,1968,female,,17947.0
Faroe Islands,1968,male,,19613.0
Faroe Islands,1968,total,,37560.0
Finland,1968,female,73.55,2390548.0
Finland,1968,male,65.87,2235921.0
Finland,1968,total,69.6163414634146,4626469.0
France,1968,female,75.1,26210977.0
France,1968,male,67.7,24902003.0
France,1968,total,71.309756097561,51112980.0
Germany,1968,female,73.362,40870349.0
Germany,1968,male,67.537,36423965.0
Germany,1968,total,70.3784634146342,77294314.0
Gibraltar,1968,female,72.317,12794.0
Gibraltar,1968,male,68.627,12784.0
Gibraltar,1968,total,70.513,25578.0
Greece,1968,female,73.732,4485019.0
Greece,1968,male,69.238,4255746.0
Greece,1968,total,71.4301951219512,8740765.0
Hungary,1968,female,71.95,5288184.0
Hungary,1968,male,66.64,4967631.0
Hungary,1968,total,69.230243902439,10255815.0
Iceland,1968,female,76.49,99570.0
Iceland,1968,male,71.64,101918.0
Iceland,1968,total,74.0058536585366,201488.0
Ireland,1968,female,73.272,1450906.0
Ireland,1968,male,68.721,1464644.0
Ireland,1968,total,70.941,2915550.0
Isle of Man,1968,female,71.093,28323.0
Isle of Man,1968,male,60.411,24568.0
Isle of Man,1968,total,65.625,52891.0
Italy,1968,female,73.72,27373131.0
Italy,1968,male,67.98,25862619.0
Italy,1968,total,70.78,53235750.0
Kosovo,1968,female,65.405,598540.0
Kosovo,1968,male,62.484,615668.0
Kosovo,1968,total,63.935,1214208.0
Latvia,1968,female,74.54,1267341.0
Latvia,1968,male,65.76,1056278.0
Latvia,1968,total,70.0429268292683,2323619.0
Liechtenstein,1968,female,,10522.0
Liechtenstein,1968,male,,10313.0
Liechtenstein,1968,total,,20835.0
Lithuania,1968,female,75.15,1637643.0
Lithuania,1968,male,67.66,1441207.0
Lithuania,1968,total,71.3136585365854,3078850.0
Luxembourg,1968,female,72.773,170890.0
Luxembourg,1968,male,66.7,164960.0
Luxembourg,1968,total,69.6624390243903,335850.0
Moldova,1968,female,67.304,1285194.0
Moldova,1968,male,59.771,1087879.0
Moldova,1968,total,63.745,2373073.0
Monaco,1968,female,,12785.0
Monaco,1968,male,,10652.0
Monaco,1968,total,,23437.0
Montenegro,1968,female,71.981,271147.0
Montenegro,1968,male,66.625,246334.0
Montenegro,1968,total,69.2376829268293,517481.0
Netherlands,1968,female,76.44,6380477.0
Netherlands,1968,male,70.92,6349244.0
Netherlands,1968,total,73.6126829268293,12729721.0
North Macedonia,1968,female,64.301,824627.0
North Macedonia,1968,male,61.495,784303.0
North Macedonia,1968,total,62.8637804878049,1608930.0
Norway,1968,female,76.8,1916584.0
Norway,1968,male,71.22,1899902.0
Norway,1968,total,73.9419512195122,3816486.0
Poland,1968,female,73.6,16608200.0
Poland,1968,male,67.0,15686455.0
Poland,1968,total,70.219512195122,32294655.0
Portugal,1968,female,69.883,4625808.0
Portugal,1968,male,63.626,4210842.0
Portugal,1968,total,66.6781951219512,8836650.0
Romania,1968,female,69.708,10160813.0
Romania,1968,male,65.515,9639018.0
Romania,1968,total,67.5603658536585,19799831.0
Russian Federation,1968,female,72.43,70216015.0
Russian Federation,1968,male,62.784,58711985.0
