Country,Year,Total,Life_expectancy,Population
Portugal,1966,female,68.757,4667406.0
Portugal,1966,male,62.374,4263584.0
Portugal,1966,total,65.4876585365854,8930990.0
Romania,1966,female,70.886,9859553.0
Romania,1966,male,67.004,9355897.0
Romania,1966,total,68.8976585365854,19215450.0
Russian Federation,1966,female,72.576,69588034.0
Russian Federation,1966,male,63.449,57879966.0
Russian Federation,1966,total,67.9011951219512,127468000.0
San Marino,1966,female,,8601.0
San Marino,1966,male,,8922.0
San Marino,1966,total,,17523.0
Serbia,1966,female,67.856,3585585.0
Serbia,1966,male,63.812,3342384.0
Serbia,1966,total,65.7846829268293,6927969.0
Slovakia,1966,female,73.173,2229543.0
Slovakia,1966,male,67.715,2182123.0
Slovakia,1966,total,70.3774390243903,4411666.0
Slovenia,1966,female,72.7,883902.0
Slovenia,1966,male,65.5,786003.0
Slovenia,1966,total,69.0121951219512,1669905.0
Spain,1966,female,73.78,16552206.0
Spain,1966,male,68.46,15730988.0
Spain,1966,total,71.0551219512195,32283194.0
Sweden,1966,female,76.45,3906977.0
Sweden,1966,male,71.82,3900820.0
Sweden,1966,total,74.0785365853659,7807797.0
Switzerland,1966,female,75.25,3033139.0
Switzerland,1966,male,69.56,2884863.0
Switzerland,1966,total,72.3356097560976,5918002.0
Ukraine,1966,female,73.135,25185731.0
Ukraine,1966,male,66.489,20616788.0
Ukraine,1966,total,69.7309512195122,45802519.0
United Kingdom,1966,female,74.8,28125317.0
United Kingdom,1966,male,68.5,26523183.0
United Kingdom,1966,total,71.5731707317073,54648500.0
