Country,Year,Total,Life_expectancy,Population
Albania,2008,female,80.429,1493648.0
Albania,2008,male,75.163,1453666.0
Albania,2008,total,77.653,2947314.0
Andorra,2008,female,,39821.0
Andorra,2008,male,,43674.0
Andorra,2008,total,,83495.0
Austria,2008,female,83.3,4272022.0
Austria,2008,male,77.7,4049474.0
Austria,2008,total,80.4317073170732,8321496.0
Belarus,2008,female,76.5,5096090.0
Belarus,2008,male,64.7,4431895.0
Belarus,2008,total,70.4560975609756,9527985.0
Belgium,2008,female,82.6,5463702.0
Belgium,2008,male,76.9,5246271.0
Belgium,2008,total,79.6804878048781,10709973.0
Bosnia and Herzegovina,2008,female,79.607,2064139.0
Bosnia and Herzegovina,2008,male,73.892,1883405.0
Bosnia and Herzegovina,2008,total,76.838,3947544.0
Bulgaria,2008,female,76.6,3848795.0
Bulgaria,2008,male,69.5,3643766.0
Bulgaria,2008,total,72.9634146341463,7492561.0
Channel Islands,2008,female,83.413,79613.0
Channel Islands,2008,male,79.081,76795.0
Channel Islands,2008,total,81.317,156408.0
Croatia,2008,female,79.6,2236059.0
Croatia,2008,male,72.4,2073646.0
Croatia,2008,total,75.9121951219512,4309705.0
Cyprus,2008,female,81.198,538274.0
Cyprus,2008,male,76.813,552752.0
Cyprus,2008,total,78.981,1091026.0
Czechia,2008,female,80.1,5297852.0
Czechia,2008,male,74.0,5086751.0
Czechia,2008,total,76.9756097560976,10384603.0
Denmark,2008,female,80.7,2771295.0
Denmark,2008,male,76.3,2722326.0
Denmark,2008,total,78.4463414634146,5493621.0
Estonia,2008,female,79.2,715418.0
Estonia,2008,male,68.6,621672.0
Estonia,2008,total,73.7707317073171,1337090.0
Faroe Islands,2008,female,82.8,23346.0
Faroe Islands,2008,male,77.6,25201.0
Faroe Islands,2008,total,80.1365853658537,48547.0
Finland,2008,female,83.0,2709097.0
Finland,2008,male,76.3,2604302.0
Finland,2008,total,79.5682926829268,5313399.0
France,2008,female,84.8,33207934.0
France,2008,male,77.8,31167182.0
France,2008,total,81.2146341463415,64375116.0
Germany,2008,female,82.4,42050191.0
Germany,2008,male,77.2,40059906.0
Germany,2008,total,79.7365853658537,82110097.0
Gibraltar,2008,female,83.605,15217.0
Gibraltar,2008,male,76.682,15196.0
Gibraltar,2008,total,80.13,30413.0
Greece,2008,female,82.5,5637262.0
Greece,2008,male,77.5,5440579.0
Greece,2008,total,79.9390243902439,11077841.0
Hungary,2008,female,77.8,5270359.0
Hungary,2008,male,69.8,4767829.0
Hungary,2008,total,73.7024390243903,10038188.0
Iceland,2008,female,83.3,155948.0
Iceland,2008,male,80.0,161466.0
Iceland,2008,total,81.609756097561,317414.0
Ireland,2008,female,82.4,2249477.0
Ireland,2008,male,77.9,2240067.0
Ireland,2008,total,80.0951219512195,4489544.0
Isle of Man,2008,female,80.846,41399.0
Isle of Man,2008,male,76.057,40630.0
Isle of Man,2008,total,78.449,82029.0
Italy,2008,female,84.2,30308081.0
Italy,2008,male,78.9,28518650.0
Italy,2008,total,81.4853658536585,58826731.0
Kosovo,2008,female,79.412,909297.0
Kosovo,2008,male,75.422,891561.0
Kosovo,2008,total,77.392,1800858.0
Latvia,2008,female,77.9,1177515.0
Latvia,2008,male,67.2,999807.0
Latvia,2008,total,72.419512195122,2177322.0
Liechtenstein,2008,female,85.5,17934.0
Liechtenstein,2008,male,80.0,17539.0
Liechtenstein,2008,total,82.6829268292683,35473.0
Lithuania,2008,female,77.6,1717728.0
