Country,Year,Total,Life_expectancy,Population
Albania,1993,female,77.118,1617311.0
Albania,1993,male,70.957,1609976.0
Albania,1993,total,73.939,3227287.0
Andorra,1993,female,,29576.0
Andorra,1993,male,,33696.0
Andorra,1993,total,,63272.0
Austria,1993,female,79.5,4098685.0
Austria,1993,male,72.8,3806948.0
Austria,1993,total,76.0682926829268,7905633.0
Belarus,1993,female,74.4,5424491.0
Belarus,1993,male,63.8,4814559.0
Belarus,1993,total,68.9707317073171,10239050.0
Belgium,1993,female,79.9,5152513.0
Belgium,1993,male,72.96,4931962.0
Belgium,1993,total,76.3453658536585,10084475.0
Bosnia and Herzegovina,1993,female,64.383,2028828.0
Bosnia and Herzegovina,1993,male,43.012,1875654.0
Bosnia and Herzegovina,1993,total,51.519,3904482.0
Bulgaria,1993,female,75.26,4312680.0
Bulgaria,1993,male,67.62,4159633.0
Bulgaria,1993,total,71.3468292682927,8472313.0
Channel Islands,1993,female,79.218,75030.0
Channel Islands,1993,male,73.759,69954.0
Channel Islands,1993,total,76.547,144984.0
Croatia,1993,female,76.04,2392190.0
Croatia,1993,male,67.22,2208273.0
Croatia,1993,total,71.5224390243903,4600463.0
Cyprus,1993,female,76.722,404976.0
Cyprus,1993,male,72.627,421058.0
Cyprus,1993,total,74.65,826034.0
Czechia,1993,female,76.43,5312759.0
Czechia,1993,male,69.28,5017096.0
Czechia,1993,total,72.7678048780488,10329855.0
Denmark,1993,female,77.77,2629554.0
Denmark,1993,male,72.59,2559074.0
Denmark,1993,total,75.1168292682927,5188628.0
Estonia,1993,female,73.8,797180.0
Estonia,1993,male,62.3,696948.0
Estonia,1993,total,67.909756097561,1494128.0
Faroe Islands,1993,female,80.5,22387.0
Faroe Islands,1993,male,73.5,24086.0
Faroe Islands,1993,total,76.9146341463415,46473.0
Finland,1993,female,79.48,2602704.0
Finland,1993,male,72.11,2463743.0
Finland,1993,total,75.7051219512195,5066447.0
France,1993,female,81.5,30402713.0
France,1993,male,73.3,28700381.0
France,1993,total,77.3,59103094.0
Germany,1993,female,79.2,41724789.0
Germany,1993,male,72.7,39431574.0
Germany,1993,total,75.8707317073171,81156363.0
Gibraltar,1993,female,82.021,13282.0
Gibraltar,1993,male,74.805,13788.0
Gibraltar,1993,total,78.52,27070.0
Greece,1993,female,79.9,5314499.0
Greece,1993,male,75.0,5145916.0
Greece,1993,total,77.390243902439,10460415.0
Hungary,1993,female,73.88,5398330.0
Hungary,1993,male,64.55,4959193.0
Hungary,1993,total,69.1012195121951,10357523.0
Iceland,1993,female,80.84,131460.0
Iceland,1993,male,77.12,132265.0
Iceland,1993,total,78.9346341463415,263725.0
Ireland,1993,female,78.161,1797310.0
Ireland,1993,male,72.56,1778951.0
Ireland,1993,total,75.2921951219512,3576261.0
Isle of Man,1993,female,75.771,36535.0
Isle of Man,1993,male,68.91,34237.0
Isle of Man,1993,total,72.31,70772.0
Italy,1993,female,81.0,29255045.0
Italy,1993,male,74.6,27576776.0
Italy,1993,total,77.7219512195122,56831821.0
Kosovo,1993,female,73.475,1028183.0
Kosovo,1993,male,70.234,1044481.0
Kosovo,1993,total,71.817,2072664.0
Latvia,1993,female,73.33,1376418.0
Latvia,1993,male,60.43,1186872.0
Latvia,1993,total,66.7226829268293,2563290.0
Liechtenstein,1993,female,,15124.0
Liechtenstein,1993,male,,14965.0
Liechtenstein,1993,total,,30089.0
Lithuania,1993,female,74.98,1942407.0
Lithuania,1993,male,63.13,1740206.0
Lithuania,1993,total,68.9104878048781,3682613.0
Luxembourg,1993,female,79.4,202126.0
Luxembourg,1993,male,72.2,195349.0
Luxembourg,1993,total,75.7121951219512,397475.0
Moldova,1993,female,70.306,1592183.0
