Country,Year,Total,Life_expectancy,Population
Isle of Man,1996,male,70.564,34973.0
Isle of Man,1996,total,73.756,72047.0
Italy,1996,female,81.8,29292045.0
Italy,1996,male,75.4,27568236.0
Italy,1996,total,78.5219512195122,56860281.0
Kosovo,1996,female,74.443,1074847.0
Kosovo,1996,male,71.146,1093906.0
Kosovo,1996,total,72.76,2168753.0
Latvia,1996,female,74.8,1324736.0
Latvia,1996,male,63.04,1132486.0
Latvia,1996,total,68.7765853658537,2457222.0
Liechtenstein,1996,female,81.6,15637.0
Liechtenstein,1996,male,72.3,15396.0
Liechtenstein,1996,total,76.8365853658537,31033.0
Lithuania,1996,female,75.86,1907448.0
Lithuania,1996,male,64.63,1694165.0
Lithuania,1996,total,70.1080487804878,3601613.0
Luxembourg,1996,female,79.9,210690.0
Luxembourg,1996,male,73.3,203535.0
Luxembourg,1996,total,76.519512195122,414225.0
Moldova,1996,female,67.842,1577208.0
Moldova,1996,male,60.578,1370085.0
Moldova,1996,total,64.241,2947293.0
Monaco,1996,female,,16499.0
Monaco,1996,male,,15338.0
Monaco,1996,total,,31837.0
Montenegro,1996,female,77.032,315626.0
Montenegro,1996,male,70.064,295377.0
Montenegro,1996,total,73.4630243902439,611003.0
Netherlands,1996,female,80.35,7866506.0
Netherlands,1996,male,74.66,7663992.0
Netherlands,1996,total,77.4356097560976,15530498.0
North Macedonia,1996,female,74.8,1034523.0
North Macedonia,1996,male,70.3,978030.0
North Macedonia,1996,total,72.4951219512195,2012553.0
Norway,1996,female,81.07,2214882.0
Norway,1996,male,75.37,2166454.0
Norway,1996,total,78.1504878048781,4381336.0
Poland,1996,female,76.6,19862106.0
Poland,1996,male,68.1,18762264.0
Poland,1996,total,72.2463414634146,38624370.0
Portugal,1996,female,79.0,5214669.0
Portugal,1996,male,71.7,4849276.0
Portugal,1996,total,75.2609756097561,10063945.0
Romania,1996,female,73.1,11701899.0
Romania,1996,male,65.3,10917105.0
Romania,1996,total,69.1048780487805,22619004.0
Russian Federation,1996,female,72.4,78723823.0
Russian Federation,1996,male,59.62,69436306.0
Russian Federation,1996,total,65.8541463414634,148160129.0
San Marino,1996,female,,13111.0
San Marino,1996,male,,12371.0
San Marino,1996,total,,25482.0
Serbia,1996,female,74.646,3988174.0
Serbia,1996,male,68.475,3634011.0
Serbia,1996,total,71.485243902439,7622185.0
Slovakia,1996,female,76.7,2757911.0
Slovakia,1996,male,68.8,2615450.0
Slovakia,1996,total,72.6536585365854,5373361.0
Slovenia,1996,female,78.3,1020381.0
Slovenia,1996,male,70.8,968247.0
Slovenia,1996,total,74.4585365853658,1988628.0
Spain,1996,female,81.88,20315723.0
Spain,1996,male,74.54,19574129.0
Spain,1996,total,78.1204878048781,39889852.0
Sweden,1996,female,81.52,4472918.0
Sweden,1996,male,76.52,4368080.0
Sweden,1996,total,78.9590243902439,8840998.0
Switzerland,1996,female,82.0,3618484.0
Switzerland,1996,male,75.94,3453366.0
Switzerland,1996,total,78.8960975609756,7071850.0
Ukraine,1996,female,72.8,27354937.0
Ukraine,1996,male,61.52,23871172.0
Ukraine,1996,total,67.0224390243903,51226109.0
United Kingdom,1996,female,79.7,30023364.0
United Kingdom,1996,male,74.6,28143586.0
United Kingdom,1996,total,77.0878048780488,58166950.0
