Country,Year,Total,Life_expectancy,Population
Iceland,1967,total,73.7831707317073,198751.0
Ireland,1967,female,73.519,1444424.0
Ireland,1967,male,69.08,1458026.0
Ireland,1967,total,71.2453658536585,2902450.0
Isle of Man,1967,female,71.358,27802.0
Isle of Man,1967,male,60.776,23939.0
Isle of Man,1967,total,65.968,51741.0
Italy,1967,female,73.83,27209535.0
Italy,1967,male,68.22,25690965.0
Italy,1967,total,70.9565853658537,52900500.0
Kosovo,1967,female,65.088,584823.0
Kosovo,1967,male,62.229,602844.0
Kosovo,1967,total,63.653,1187667.0
Latvia,1967,female,74.22,1258361.0
Latvia,1967,male,66.75,1042859.0
Latvia,1967,total,70.3939024390244,2301220.0
Liechtenstein,1967,female,,10196.0
Liechtenstein,1967,male,,9979.0
Liechtenstein,1967,total,,20175.0
Lithuania,1967,female,75.43,1621253.0
Lithuania,1967,male,67.96,1423147.0
Lithuania,1967,total,71.6039024390244,3044400.0
Luxembourg,1967,female,72.782,170367.0
Luxembourg,1967,male,65.855,164628.0
Luxembourg,1967,total,69.2340243902439,334995.0
Moldova,1967,female,67.08,1265875.0
Moldova,1967,male,59.705,1071820.0
Moldova,1967,total,63.606,2337695.0
Monaco,1967,female,,12684.0
Monaco,1967,male,,10546.0
Monaco,1967,total,,23230.0
Montenegro,1967,female,71.515,274193.0
Montenegro,1967,male,66.347,248603.0
Montenegro,1967,total,68.8679756097561,522796.0
Netherlands,1967,female,76.57,6309712.0
Netherlands,1967,male,71.17,6288489.0
Netherlands,1967,total,73.8041463414634,12598201.0
North Macedonia,1967,female,63.541,811844.0
North Macedonia,1967,male,60.782,770648.0
North Macedonia,1967,total,62.1278536585366,1582492.0
Norway,1967,female,76.94,1900262.0
Norway,1967,male,71.33,1884277.0
Norway,1967,total,74.0665853658537,3784539.0
Poland,1967,female,72.6,16454057.0
Poland,1967,male,66.4,15533098.0
Poland,1967,total,69.4243902439024,31987155.0
Portugal,1967,female,69.628,4641527.0
Portugal,1967,male,63.197,4232993.0
Portugal,1967,total,66.3340731707317,8874520.0
Romania,1967,female,69.618,10021744.0
Romania,1967,male,65.514,9512498.0
Romania,1967,total,67.5159512195122,19534242.0
Russian Federation,1967,female,72.327,69897205.0
Russian Federation,1967,male,63.086,58298795.0
Russian Federation,1967,total,67.5938048780488,128196000.0
San Marino,1967,female,,8681.0
San Marino,1967,male,,9007.0
San Marino,1967,total,,17688.0
Serbia,1967,female,67.623,3601727.0
Serbia,1967,male,63.318,3364795.0
Serbia,1967,total,65.418,6966522.0
Slovakia,1967,female,73.757,2249467.0
Slovakia,1967,male,68.229,2199900.0
Slovakia,1967,total,70.9255853658537,4449367.0
Slovenia,1967,female,72.9,892686.0
Slovenia,1967,male,66.0,796842.0
Slovenia,1967,total,69.3658536585366,1689528.0
Spain,1967,female,74.07,16750465.0
Spain,1967,male,68.57,15932482.0
Spain,1967,total,71.2529268292683,32682947.0
Sweden,1967,female,76.54,3937229.0
Sweden,1967,male,71.82,3930702.0
Sweden,1967,total,74.1224390243903,7867931.0
Switzerland,1967,female,75.72,3068709.0
Switzerland,1967,male,69.7,2923076.0
Switzerland,1967,total,72.6365853658537,5991785.0
Ukraine,1967,female,73.235,25382090.0
Ukraine,1967,male,66.063,20833898.0
Ukraine,1967,total,69.5615365853659,46215988.0
United Kingdom,1967,female,75.3,28275159.0
United Kingdom,1967,male,69.1,26668441.0
United Kingdom,1967,total,72.1243902439024,54943600.0
