Country,Year,Total,Life_expectancy,Population
Serbia,2001,total,72.2341463414634,7503433.0
Slovakia,2001,female,77.5,2766125.0
Slovakia,2001,male,69.5,2612742.0
Slovakia,2001,total,73.4024390243903,5378867.0
Slovenia,2001,female,79.6,1018167.0
Slovenia,2001,male,72.1,973893.0
Slovenia,2001,total,75.7585365853659,1992060.0
Spain,2001,female,82.8,20795293.0
Spain,2001,male,76.1,20055119.0
Spain,2001,total,79.3682926829268,40850412.0
Sweden,2001,female,82.1,4495216.0
Sweden,2001,male,77.6,4400744.0
Sweden,2001,total,79.7951219512195,8895960.0
Switzerland,2001,female,83.1,3697240.0
Switzerland,2001,male,77.4,3532614.0
Switzerland,2001,total,80.1804878048781,7229854.0
Ukraine,2001,female,73.63,26225059.0
Ukraine,2001,male,62.32,22881796.0
Ukraine,2001,total,67.8370731707317,49106855.0
United Kingdom,2001,female,80.4,30437111.0
United Kingdom,2001,male,75.7,28682562.0
United Kingdom,2001,total,77.9926829268293,59119673.0
